generated_title_marketplace,name,product_category,price,rating,count_review,shop_name,url
Car Charger Mobil Fast Charging Dual Port USB 30W PD,LENYES Car Charger PD30W Fast Charging Dual Port USB + USB C Pengisi Daya USB Mobil CA55,Car Charger Adapter,63900,4.8,13,Kualitas Store,https://www.tokopedia.com/kualitasstore196/lenyes-car-charger-pd30w-fast-charging-dual-port-usb-usb-c-pengisi-daya-usb-mobil-ca55-1730735604773455310?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
GaN Charger (High Tech) Mobil 6A,Pulse Auto Repair Mobil Moto Baterai Charger 12V6A Intelligent Aki dengan LCD Car,GaN Charger (High Tech),106000,4.8,2825,eterlink.id,https://www.tokopedia.com/eterlink/pulse-auto-repair-mobil-moto-baterai-charger-12v6a-intelligent-aki-dengan-lcd-car-1729678005620411365?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 10W,JETE J1 Car Charger Mobil 10W Fast Charging 2 USB Output - Garansi 2 Tahun  Putih Adapter,Car Charger Adapter,32500,4.8,242,JETE Indonesia,https://www.tokopedia.com/gojeteindonesia/jete-j1-car-charger-mobil-10w-fast-charging-2-usb-output-garansi-2-tahun-putih-adapter-1729383706367067801?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D3474367
Car Charger Mobil Fast Charging Dual Port USB 36W PD QC 3.0,LOG-ON CAR CHARGER 36W PD+QC3.0 SPACE X LO-SV32 (KEPALA CHARGER MOBIL/MOTOR) GARANSI RESMI adapter pengisi adaptor  Batok Carger Colokan,Car Charger Adapter,88000,4.8,130,LOG ON INDONESIA,https://www.tokopedia.com/log-on/log-on-car-charger-36w-pd-qc3-0-space-x-lo-sv32-kepala-charger-mobil-motor-garansi-resmi-adapter-pengisi-adaptor-batok-carger-colokan-1729463195686832802?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Kabel Data Charger Fast Charging Braided 105W PD Type C,YESPLUS Charger Mobil YS-1222 4 ke 1 PD 105 Watt Maksimal Kabel Type-C & Lighting Pengisian Cepat Panjang,Kabel Data,124999,4.8,14,YESPLUS MALL,https://www.tokopedia.com/yesplusacc/yesplus-charger-mobil-ys-1222-4-ke-1-pd-105-watt-maksimal-kabel-type-c-lighting-pengisian-cepat-panjang-1731240406451259137?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Kabel Data Charger Fast Charging Braided 20W PD,Charger Mobil YESPLUS YS-1214 2 Colokan USB 6A 20W PD & 2 Lubang USB  Kabel Adaptor Ponsel Adapter Pengisi,Kabel Data,35999,4.8,74,YESPLUS MALL,https://www.tokopedia.com/yesplusacc/car-charger-yesplus-ys-1214-new-saver-car-charger-two-usb-6a-20w-pd-and-two-usb-fast-car-charger-hitam-63f68?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
GaN Charger (High Tech) Mobil 30W PD QC 3.0,YESPLUS Charger Mobil YS-1211 PD30W+QC3.0 dengan Layar LED Transparan Ponsel Pengisi,GaN Charger (High Tech),69999,4.8,28,YESPLUS MALL,https://www.tokopedia.com/yesplusacc/car-charger-yesplus-ys-1211-new-saver-car-charger-pd30w-qc3-0-usb-and-type-c-transparent-led-display?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Robot Kabel Data Charger Fast Charging Braided Type C 2.4A,ROBOT RT-C09 Car Charger Mobil 3 Port USB-A & Type C 2.4A - Garansi Resmi 1 Tahun - Kecil Mudah Dibawa - Free Kabel Micro USB,Kabel Data,50820,4.8,166,RobotSmartPower,https://www.tokopedia.com/robotsmartpower/robot-rt-c09-car-charger-mobil-3-port-usb-a-type-c-2-4a-garansi-resmi-1-tahun-kecil-mudah-dibawa-free-kabel-micro-usb-1729857009745037316?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D18553152
Car Charger Mobil Fast Charging Dual Port USB 130W PD QC 3.0 Type C,Acroder M4 Car Charger Mobil 5 Ports PD 130W USB Type C & Lightning Fast Charging QC 3.0,Car Charger Adapter,85000,4.8,1248,Acroder.ID,https://www.tokopedia.com/acroderid/acroder-m4-car-charger-mobil-5-ports-pd-130w-usb-type-c-lightning-fast-charging-qc-3-0-1731214998739060101?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Robot Car Charger Mobil Fast Charging Dual Port USB 24W Type C,ROBOT RT-C08C/RT-C08M Adaptor Car Charger 3Port 24W Adapter Charger Mobil Fast Charging Type-C USB Colokan HP Original - Garansi 1 Tahun [BISA COD],Car Charger Adapter,79750,4.8,20,RobotSmartPower,https://www.tokopedia.com/robotsmartpower/robot-rt-c08c-rt-c08m-adaptor-car-charger-3port-24w-adapter-charger-mobil-fast-charging-type-c-usb-colokan-hp-original-garansi-1-tahun-bisa-cod-1732237910057190404?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D18553152
Car Charger Mobil Fast Charging Dual Port USB 120W Type C,Skytime Car Charger Pengisian Daya Cepat Colokkan Charger Mobil 4in1 USB Type-C Ios Lightning Adapter Fast Charger 120watt CC20,Car Charger Adapter,98990,4.8,18,Skytime indonesia,https://www.tokopedia.com/skytime-indonesia/skytime-car-charger-pengisian-daya-cepat-colokkan-charger-mobil-4in1-usb-type-c-ios-lightning-adapter-fast-charger-120watt-cc20-1730865535702107732?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Kabel Data Charger Fast Charging Braided Type C,UPLU Fast Car Charger Rectractable Cable 4 In 1 Type-C Dan Android USB Pengisi Daya Mobil Pengisian Cepat Kabel Panjang Ponsel,Kabel Data,128150,4.8,146,UPLU Indonesia,https://www.tokopedia.com/uplu-indonesia/uplu-fast-car-charger-rectractable-cable-4-in-1-type-c-dan-android-usb-pengisi-daya-mobil-pengisian-cepat-kabel-panjang-ponsel-1730726910040507624?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Samsung Car Charger Mobil Fast Charging Dual Port USB,UGREEN Car Charger Mobil Fast Charging For Samsung Laptop Macbook Pro Air USB C Port,Car Charger Adapter,143500,4.7,15,UniTAG Store,https://www.tokopedia.com/unitagstore/ugreen-car-charger-mobil-fast-charging-for-samsung-laptop-macbook-pro-air-usb-c-port-1731257739365484520?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 2.4A,LENYES CA856 Saver Charger Mobil 2.4A 2USB Adaptor Charger Handphone Mobil Original,Car Charger Adapter,27900,4.7,45,Kualitas Store,https://www.tokopedia.com/kualitasstore196/lenyes-ca856-saver-charger-mobil-2-4a-2usb-adaptor-charger-handphone-mobil-original-1729958268501592526?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 2A,Casan Aki 2A / 12 V Motor Mobil Charger Aki,Car Charger Adapter,49000,4.7,155,eterlink.id,https://www.tokopedia.com/eterlink/casan-aki-2a-12-v-motor-mobil-charger-aki?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 2A,E78 CHARGER AKI MOTOR MOBIL ALAT CAS AKI MOTOR MOBIL 12V 2A PORTABLE,Car Charger Adapter,48000,4.7,172,eterlink.id,https://www.tokopedia.com/eterlink/e78-charger-aki-motor-mobil-alat-cas-aki-motor-mobil-12v-2a-portable?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Kabel Data Charger Fast Charging Braided Type C Support iPhone,Acroder Fast Charging Car Charger Mobil & Motorcycle Rectractable Cable 5 In 1 Type-C Dan Iphone,Kabel Data,85000,4.7,67,Acroder Indonesia,https://www.tokopedia.com/acroder-indonesia/acroder-fast-charging-car-charger-mobil-motorcycle-rectractable-cable-5-in-1-type-c-dan-iphone-1731214993169286698?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Kabel Data Charger Fast Charging Braided Type C,UPLU Pengisi Daya Mobil Fast Car Charger Rectractable Cable 4 In 1 Dual Type-C Android USB 80CM Pengisian Cepat untuk Ponsel,Kabel Data,108250,4.7,445,UPLU Indonesia,https://www.tokopedia.com/uplu-indonesia/uplu-pengisi-daya-mobil-fast-car-charger-rectractable-cable-4-in-1-dual-type-c-android-usb-80cm-pengisian-cepat-untuk-ponsel-1731389343150736616?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Kabel Data Charger Fast Charging Braided 400A,【Kota Tangerang】YQ-400A Pengisi Daya Baterai Otomatis Cerdas 12V/24V LCD Charger Aki Mobil Motor Otomatis Perbaikan Pulsa Car Kabel Kendaraan,Kabel Data,149332,4.7,21,SlENWlNY,https://www.tokopedia.com/slenwlny/kota-tangerang-yq-400a-pengisi-daya-baterai-otomatis-cerdas-12v-24v-lcd-charger-aki-mobil-motor-otomatis-perbaikan-pulsa-car-kabel-kendaraan-1730134551020079051?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D19766769
Kabel Data Charger Fast Charging Braided 400A,【produk promosi】YQ-400A Pengisi Daya Baterai Otomatis Cerdas 12V/24V LCD Charger Aki Mobil Motor Otomatis Perbaikan Pulsa Car Kabel Kendaraan,Kabel Data,146999,4.7,156,SlENWlNY,https://www.tokopedia.com/slenwlny/produk-promosi-yq-400a-pengisi-daya-baterai-otomatis-cerdas-12v-24v-lcd-charger-aki-mobil-motor-otomatis-perbaikan-pulsa-car-kabel-kendaraan-1730134551019161547?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D19766769
Kabel Data Charger Fast Charging Braided 3.1A,DAP Car Charger // Colokan Mobil 4 Ports D-CC3 // 3.1A Original DAP - Garansi Resmi 1 Tahun Kabel,Kabel Data,48125,4.6,23,DAP Indonesia Official Store,https://www.tokopedia.com/dap-indonesia-official-store/dap-car-charger-colokan-mobil-4-ports-d-cc3-3-1a-original-dap-garansi-resmi-1-tahun-kabel-1729443799527295292?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 10A,Premium Charger Aki Mobil Motor Lead Acid 12-24V 10A with LCD -Biru,Car Charger Adapter,148000,4.6,141,eterlink.id,https://www.tokopedia.com/eterlink/premium-charger-aki-mobil-motor-lead-acid-12-24v-10a-with-lcd-biru?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 2A,Alat Cas Aki Motor & Mobil / Car Truck Motorcycle Battery Charger 12V 2A Varian Led Hijau,Car Charger Adapter,46669,4.6,4961,eterlink.id,https://www.tokopedia.com/eterlink/alat-cas-aki-motor-mobil-car-truck-motorcycle-battery-charger-12v-2a-varian-led-hijau-1729677965764234213?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
GaN Charger (High Tech) Mobil 2A,Charger Aki Motor Mobil Portable 12V 2A Dengan LED Indikator,GaN Charger (High Tech),49000,4.6,809,eterlink.id,https://www.tokopedia.com/eterlink/charger-aki-motor-mobil-portable-12v-2a-dengan-led-indikator?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 6A,Suksestech Charger Aki-12v6A Intelejen Automatic Motor Mobil ChargerAki-12V6A Car,Car Charger Adapter,148000,4.4,26,SUKSESTECH,https://www.tokopedia.com/suksestech/suksestech-charger-aki-12v6a-intelejen-automatic-motor-mobil-chargeraki-12v6a-car-1729734776825678668?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 2A,Alat Cas Aki Motor / Charger Aki Mobil Portable 2A 12 Volt,Car Charger Adapter,49000,4.5,51,eterlink.id,https://www.tokopedia.com/eterlink/alat-cas-aki-motor-charger-aki-mobil-portable-2a-12-volt?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 15W,YESPLUS Charger Mobil Transparan YS-1210 Dua Lubang USB 3.1A 15W USB Charger Hitam Ponsel,Car Charger Adapter,22999,4.5,93,YESPLUS MALL,https://www.tokopedia.com/yesplusacc/transparent-car-charging-yesplus-ys-1210-saver-dual-port-3-1a-15w-hitam-f883c?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 120W QC 3.0 Type C Support iPhone,UPLU 4 Port Car Charger 120w Colokan Mobil Fast Charging Retractable Quick Charge 3.0 Type C Iphone,Car Charger Adapter,101890,4.5,23,UPLU Indonesia,https://www.tokopedia.com/uplu-indonesia/uplu-4-port-car-charger-120w-colokan-mobil-fast-charging-retractable-quick-charge-3-0-type-c-iphone-1732713919580701928?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 2.4A,LENYES CA863 2.4a 2 USB Car Charger HP adaptor Mobil casan handphone original,Car Charger Adapter,27400,4.4,10,LENYES INDONESIA,https://www.tokopedia.com/lenyesindonesia/lenyes-ca863-2-4a-2-usb-car-charger-hp-adaptor-mobil-casan-handphone-original-1729433094850513377?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB,【OTTO】Lampu Strobo Pesawat Led 7 Warna Universal kendali jarak jauh Multi-mode Anti Air  Otomotif Mobil Lampu Kolong Motor Aksesoris Kendaraan，Port Charger USB Car Motorcycle Karet,Car Charger Adapter,29880,4.3,1440,ottoid_NEW,https://www.tokopedia.com/ottoid-299/otto-lampu-strobo-pesawat-led-7-warna-universal-kendali-jarak-jauh-multi-mode-anti-air-otomotif-mobil-lampu-kolong-motor-aksesoris-kendaraan-port-charger-usb-car-motorcycle-karet-1729782696052622881?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB QC 3.0 Type C,【OTTO】Car Charger Fast Charging 3 Port USB QC 3.0 TYPE C Output LED Lampu Charger Mobil Adaptor Adapter,Car Charger Adapter,29999,4.2,10,ottoid_NEW,https://www.tokopedia.com/ottoid-299/otto-car-charger-fast-charging-3-port-usb-qc-3-0-type-c-output-led-lampu-charger-mobil-adaptor-adapter-1729620963503016481?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Vivan Car Charger Mobil Fast Charging Dual Port USB Type C,Vivan VCC04 Dual Port USB-C USB-A Fast Charging Car Charger Mobil,Car Charger Adapter,105500,5.0,50,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/vivan-vcc04-dual-port-usb-c-usb-a-fast-charging-car-charger-mobil-vcc04?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 50W Type C,Philips DLP5522 Ultra Fast Dual USB Car Charger Mobil 50w USB-C & USB-A - Garansi Resmi,Car Charger Adapter,105000,5.0,220,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/philips-dlp5522-ultra-fast-dual-usb-car-charger-mobil-50w-usb-c-usb-a-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 12W,Philips DLP3522 Dual USB Car Charger Mobil USB-A 12W Max - Garansi Resmi,Car Charger Adapter,38700,5.0,31,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/philips-dlp3522-dual-usb-car-charger-mobil-usb-a-12w-max-garansi-resmi-hitam-f92e0?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 5W Type C,Philips DLP5523 Car Charger Mobil USB-C & USB-A 22.5W Max Fast Charging - Garansi Resmi,Car Charger Adapter,85000,5.0,24,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/philips-dlp5523-car-charger-mobil-usb-c-usb-a-22-5w-max-fast-charging-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 63W Type C,AZKO Otto Klasse Charger Mobil Usb A & Type C 63 watt - Hitam Dual Usb Car Charger Adaptor Pengisi Daya Mobil Peralatan Port Mobil,Car Charger Adapter,107900,5.0,25,AZKO ID,https://www.tokopedia.com/azkoindonesia/azko-otto-klasse-charger-mobil-usb-a-type-c-63-watt-hitam-dual-usb-car-charger-adaptor-pengisi-daya-mobil-peralatan-port-mobil-1730998266450969695?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D14335827
Kabel Data Charger Fast Charging Braided 36W PD QC 3.0,OTTO KLASSE CHARGER MOBIL & KABEL PD+QC3.0 36 WATT,Kabel Data,108000,5.0,11,AZKO ID,https://www.tokopedia.com/azkoindonesia/otto-klasse-charger-mobil-kabel-pd-qc3-0-36-watt-1729839989985936479?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch%26whid%3D15257529
Robot Kabel Data Charger Fast Charging Braided Type C 2.4A,Robot RT-C09 Car Charger Mobil USB-C USB-A Dual USB 2.4A + Cable,Kabel Data,43000,4.9,101,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/robot-rt-c09-car-charger-mobil-usb-c-usb-a-dual-usb-2-4a-cable?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Robot Car Charger Mobil Fast Charging Dual Port USB Type C 2.4A,Robot RT-C09 Car Charger Mobil USB-C USB-A Dual USB 2.4A + Micro USB,Car Charger Adapter,43000,4.9,12,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/robot-rt-c09-car-charger-mobil-usb-c-usb-a-dual-usb-2-4a-micro-usb?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Vivan Car Charger Mobil Fast Charging Dual Port USB 2.4A,Robot RT-C06 Car Charger 2.4A Dual USB - Original Saver Mobil Vivan,Car Charger Adapter,42550,4.9,1166,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/robot-rt-c06-car-charger-2-4a-dual-usb-original-saver-mobil-vivan?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Robot Car Charger Mobil Fast Charging Dual Port USB 2.4A,Robot RT-C07 2.4A Dual USB Car Charger Saver Mobil (new model RT-C06),Car Charger Adapter,41700,4.9,606,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/robot-rt-c07-2-4a-dual-usb-car-charger-saver-mobil-new-model-rt-c06-hitam?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Essager Car Charger Mobil Fast Charging Dual Port USB 54W PD Type C Support iPhone,Essager Car Charger Mobil Dual Port USB A & Type C Fast Charging PD 54W 12-24V For Android iPhone,Car Charger Adapter,57000,5.0,44,Essager Official Shop,https://www.tokopedia.com/essager/essager-car-charger-mobil-dual-port-usb-a-type-c-fast-charging-pd-54w-12-24v-for-android-iphone-1731366386625054696?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 45W Type C,KiiP C8 Car Charger Mobil 45W Type-C+USB Fast Charging,Car Charger Adapter,119000,5.0,16,KiiP Gadget,https://www.tokopedia.com/kiip-gadget/kiip-c8-car-charger-mobil-45w-type-c-usb-fast-charging-1731153074693047659?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Essager Car Charger Mobil Fast Charging Dual Port USB 45W Type C,Essager Adaptor Charger Cas Mobil Mini Type C USB A + USB C Fast 45W,Car Charger Adapter,89000,5.0,22,Essager Official Shop,https://www.tokopedia.com/essager/essager-adaptor-charger-cas-mobil-mini-type-c-usb-a-usb-c-fast-45w-black-50f18?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 60W PD QC 3.0 Type C,KiiP C15 Car Charger Mobil 60W Fast Charging Type C PD+USB Quick Charge 3.0 PPS PD,Car Charger Adapter,89000,5.0,13,KiiP Gadget,https://www.tokopedia.com/kiip-gadget/kiip-c15-car-charger-mobil-60w-fast-charging-type-c-pd-usb-quick-charge-3-0-pps-pd-1731702929865540971?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Essager Car Charger Mobil Fast Charging Dual Port USB 30W PD QC 3.0 Type C,Essager Kepala Adaptor Car Charger Mobil Fast Charging 30w 45w Charger USB Type C PD QC 3.0,Car Charger Adapter,87000,5.0,58,Essager Official Shop,https://www.tokopedia.com/essager/essager-kepala-adaptor-car-charger-mobil-fast-charging-30w-45w-charger-usb-type-c-pd-qc-3-0-1730853549122095080?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 30W QC 3.0,DAP D-CC3 Car Charger 30W Fast Charging 3.0 Charger Mobil 4 Port USB,Car Charger Adapter,45500,4.9,18,Liem Group,https://www.tokopedia.com/liemgroup/dap-d-cc3-car-charger-30w-fast-charging-3-0-charger-mobil-4-port-usb-hitam-a834e?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB 30W PD QC 3.0 Type C,Car Charger V-GeN VCC2-23 Dual Fast Charging QC 3.0 PD 30W Carger Mobil USB Type C,Car Charger Adapter,89630,4.9,16,Semua V-GeN,https://www.tokopedia.com/semuav-gen/car-charger-v-gen-vcc2-23-dual-fast-charging-qc-3-0-pd-30w-carger-mobil-usb-type-c?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 45W Type C,KiiP C8 Car Charger Mobil 45W Type-C+USB Fast Charging,Car Charger Adapter,119000,5.0,1171,KiiP Official,https://www.tokopedia.com/kiip/kiip-c8-car-charger-mobil-45w-type-c-usb-fast-charging-1729575060467124577?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 84W PD,KiiP SC17 Car Charger Retractable PD 84W Charger Mobil Fast Charging,Car Charger Adapter,139000,5.0,525,KiiP Official,https://www.tokopedia.com/kiip/kiip-sc17-car-charger-retractable-pd-84w-charger-mobil-fast-charging-1730916933739579391?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB QC 3.0,CAR Charger Mobil LED Display Dual USB QC3.0 Fast Charging LDNIO C2,Car Charger Adapter,98800,5.0,11,WEKOI Tech Hub,https://www.tokopedia.com/wekoi-tech-hub/car-charger-mobil-led-display-dual-usb-qc3-0-fast-charging-ldnio-c2-ldnio-c2-c35e9?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Xiaomi Car Charger Mobil Fast Charging Dual Port USB 37W,Xiaomi Mi 37W Dual Port Car Charger Mobil,Car Charger Adapter,129000,5.0,10,Diamond Handphone Bali,https://www.tokopedia.com/diamondhandphone/xiaomi-mi-37w-dual-port-car-charger-mobil?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 72W Type C,KiiP H16 Car Charger Mobil 72W Type-C+USB Fast Charging,Car Charger Adapter,149000,5.0,574,KiiP Official,https://www.tokopedia.com/kiip/kiip-h16-car-charger-mobil-72w-type-c-usb-fast-charging-1729641971908381025?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 60W PD QC 3.0 Type C,[SALE] KiiP C15 Car Charger Mobil 60W Fast Charging Type C PD+USB Quick Charge 3.0 PPS PD,Car Charger Adapter,89000,4.9,4038,KiiP Gadget,https://www.tokopedia.com/kiip-gadget/sale-kiip-c15-car-charger-mobil-60w-fast-charging-type-c-pd-usb-quick-charge-3-0-pps-pd-1732657402945832299?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Essager Car Charger Mobil Fast Charging Dual Port USB 30W Type C,Essager Adaptor Charger Cas Mobil Mini Type C USB A + USB C Fast 30W,Car Charger Adapter,125000,4.9,83,Essager Official Shop,https://www.tokopedia.com/essager/essager-adaptor-charger-cas-mobil-mini-type-c-usb-a-usb-c-fast-30w-usb-a-c-black-d6c82?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
Essager Car Charger Mobil Fast Charging Dual Port USB 36W PD QC 3.0,Essager Car Charger Mobil Digital Display Fast Charging 36W PD 3.0,Car Charger Adapter,79000,4.9,111,Essager Official Shop,https://www.tokopedia.com/essager/essager-car-charger-mobil-digital-display-fast-charging-36w-pd-3-0-usb-a-type-c-4c0b9?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 45W Type C,[Sale] KiiP C8 Car Charger Mobil 45W Type-C+USB Fast Charging,Car Charger Adapter,119000,4.9,11784,KiiP Gadget,https://www.tokopedia.com/kiip-gadget/sale-kiip-c8-car-charger-mobil-45w-type-c-usb-fast-charging-1731182211242886507?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 84W PD,KiiP SC17 Car Charger Retractable PD 84W Charger Mobil Fast Charging,Car Charger Adapter,139000,4.9,40,KiiP Gadget,https://www.tokopedia.com/kiip-gadget/kiip-sc17-car-charger-retractable-pd-84w-charger-mobil-fast-charging-1731034692537976594?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
KIIP Car Charger Mobil Fast Charging Dual Port USB 60W PD QC 3.0 Type C,KiiP C15 Car Charger Mobil 60W Fast Charging Type C PD+USB Quick Charge 3.0 PPS PD,Car Charger Adapter,89000,4.9,107,KiiP Official,https://www.tokopedia.com/kiip/kiip-c15-car-charger-mobil-60w-fast-charging-type-c-pd-usb-quick-charge-3-0-pps-pd-1731698392230888801?extParam=ivf%3Dtrue%26keyword%3Dcharger+mobil%26src%3Dsearch
Car Charger Mobil Fast Charging Dual Port USB,Car Charger HT Walkie Talkie Ligther Adapter Mobil UV5R 82 Etc,Car Charger Adapter,30000,4.9,290,G-Rex,https://www.tokopedia.com/g-rex/car-charger-ht-walkie-talkie-ligther-adapter-mobil-uv5r-82-etc?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
UNEED Car Charger Mobil Fast Charging Dual Port USB 5W,"Uneed Dual Port Car Charger Mobil Fast Charging 15,5W - UCC103 Biru Led Hape",Car Charger Adapter,41300,4.9,864,Uneed Indonesia,https://www.tokopedia.com/uneed-indonesia/uneed-dual-port-car-charger-mobil-fast-charging-15-5w-ucc103-biru-led-hape-1729383497558624011?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
UNEED Car Charger Mobil Fast Charging Dual Port USB 20W PD QC 3.0,Uneed Dual Port Car Charger Mobil 20W QC PD - UCC404,Car Charger Adapter,79730,4.9,1328,Uneed Indonesia,https://www.tokopedia.com/uneed-indonesia/uneed-dual-port-car-charger-mobil-20w-qc-pd-ucc404-1729383483875100427?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch
